-1.39011E-06;-0.280750041;968.3392111
-1.39465E-06;-0.280740821;968.3429177
-1.39918E-06;-0.280731615;968.3466327
-1.4037E-06;-0.280722425;968.3503563
-1.40822E-06;-0.280713249;968.3540883
-1.41272E-06;-0.280704089;968.3578289
-1.41722E-06;-0.280694943;968.361578
-1.42171E-06;-0.280685813;968.3653357
-1.4262E-06;-0.280676698;968.3691019
-1.43067E-06;-0.280667598;968.3728767
-1.43514E-06;-0.280658514;968.3766601
-1.4396E-06;-0.280649445;968.3804522
-1.44405E-06;-0.280640391;968.3842528
-1.44849E-06;-0.280631353;968.3880621
-1.45293E-06;-0.28062233;968.3918801
-1.45735E-06;-0.280613323;968.3957067
-1.46177E-06;-0.280604331;968.399542
-1.46618E-06;-0.280595355;968.403386
-1.47059E-06;-0.280586395;968.4072388
-1.47498E-06;-0.280577451;968.4111002
-1.47937E-06;-0.280568522;968.4149705
-1.48374E-06;-0.280559609;968.4188495
-1.48811E-06;-0.280550712;968.4227373
-1.49248E-06;-0.280541831;968.4266339
-1.49683E-06;-0.280532967;968.4305393
-1.50117E-06;-0.280524118;968.4344536
-1.50551E-06;-0.280515285;968.4383767
-1.50984E-06;-0.280506469;968.4423088
-1.51416E-06;-0.280497669;968.4462497
-1.51847E-06;-0.280488886;968.4501996
-1.52277E-06;-0.280480119;968.4541584
-1.52706E-06;-0.280471368;968.4581263
-1.53135E-06;-0.280462634;968.4621031
-1.53562E-06;-0.280453917;968.4660889
-1.53989E-06;-0.280445216;968.4700838
-1.54415E-06;-0.280436532;968.4740877
-1.5484E-06;-0.280427865;968.4781007
-1.55264E-06;-0.280419215;968.4821229
-1.55688E-06;-0.280410582;968.4861541
-1.5611E-06;-0.280401967;968.4901946
-1.56532E-06;-0.280393368;968.4942442
-1.56952E-06;-0.280384786;968.498303
-1.57372E-06;-0.280376222;968.502371
-1.57791E-06;-0.280367675;968.5064483
-1.58209E-06;-0.280359145;968.5105348
-1.58626E-06;-0.280350633;968.5146306
-1.59042E-06;-0.280342139;968.5187358
-1.59457E-06;-0.280333662;968.5228503
-1.59872E-06;-0.280325202;968.5269742
-1.60285E-06;-0.280316761;968.5311074
-1.60698E-06;-0.280308337;968.5352501
-1.6111E-06;-0.280299931;968.5394022
-1.6152E-06;-0.280291543;968.5435638
-1.6193E-06;-0.280283173;968.5477348
-1.62339E-06;-0.280274821;968.5519154
-1.62747E-06;-0.280266488;968.5561055
-1.63154E-06;-0.280258172;968.5603052
-1.6356E-06;-0.280249875;968.5645145
-1.63965E-06;-0.280241596;968.5687334
-1.6437E-06;-0.280233336;968.5729619
-1.64773E-06;-0.280225094;968.5772001
-1.65175E-06;-0.28021687;968.581448
-1.65577E-06;-0.280208666;968.5857057
-1.65977E-06;-0.28020048;968.5899731
-1.66377E-06;-0.280192312;968.5942502
-1.66775E-06;-0.280184164;968.5985372
-1.67173E-06;-0.280176034;968.6028339
-1.67569E-06;-0.280167923;968.6071405
-1.67965E-06;-0.280159831;968.611457
-1.6836E-06;-0.280151758;968.6157833
-1.68754E-06;-0.280143705;968.6201196
-1.69146E-06;-0.28013567;968.6244658
-1.69538E-06;-0.280127654;968.628822
-1.69929E-06;-0.280119658;968.6331881
-1.70319E-06;-0.280111681;968.6375642
-1.70708E-06;-0.280103723;968.6419503
-1.71096E-06;-0.280095785;968.6463465
-1.71483E-06;-0.280087866;968.6507528
-1.71869E-06;-0.280079966;968.6551691
-1.72254E-06;-0.280072086;968.6595955
-1.72638E-06;-0.280064225;968.664032
-1.73021E-06;-0.280056385;968.6684787
-1.73403E-06;-0.280048563;968.6729356
-1.73784E-06;-0.280040762;968.6774026
-1.74164E-06;-0.28003298;968.6818798
-1.74543E-06;-0.280025218;968.6863673
-1.74921E-06;-0.280017475;968.690865
-1.75298E-06;-0.280009753;968.695373
-1.75674E-06;-0.280002051;968.6998913
-1.76049E-06;-0.279994368;968.7044199
-1.76423E-06;-0.279986706;968.7089588
-1.76796E-06;-0.279979063;968.7135081
-1.77168E-06;-0.279971441;968.7180678
-1.77539E-06;-0.279963839;968.7226379
-1.77909E-06;-0.279956257;968.7272184
-1.78278E-06;-0.279948696;968.7318094
-1.78646E-06;-0.279941154;968.7364108
-1.79013E-06;-0.279933633;968.7410227
-1.79379E-06;-0.279926133;968.7456452
-1.79744E-06;-0.279918653;968.7502781
-1.80108E-06;-0.279911193;968.7549216
-1.80471E-06;-0.279903754;968.7595757
-1.80833E-06;-0.279896336;968.7642404
-1.81194E-06;-0.279888938;968.7689158
-1.81554E-06;-0.279881561;968.7736017
-1.81913E-06;-0.279874204;968.7782983
-1.8227E-06;-0.279866868;968.7830056
-1.82627E-06;-0.279859553;968.7877236
-1.82983E-06;-0.279852259;968.7924523
-1.83337E-06;-0.279844986;968.7971917
-1.83691E-06;-0.279837734;968.8019419
-1.84043E-06;-0.279830502;968.8067029
-1.84395E-06;-0.279823291;968.8114747
-1.84745E-06;-0.279816102;968.8162573
-1.85095E-06;-0.279808933;968.8210508
-1.85443E-06;-0.279801786;968.8258551
-1.85791E-06;-0.27979466;968.8306703
-1.86137E-06;-0.279787554;968.8354965
-1.86482E-06;-0.27978047;968.8403335
-1.86826E-06;-0.279773407;968.8451815
-1.8717E-06;-0.279766366;968.8500405
-1.87512E-06;-0.279759346;968.8549104
-1.87853E-06;-0.279752347;968.8597914
-1.88193E-06;-0.279745369;968.8646833
-1.88532E-06;-0.279738413;968.8695863
-1.88869E-06;-0.279731478;968.8745004
-1.89206E-06;-0.279724564;968.8794256
-1.89542E-06;-0.279717672;968.8843618
-1.89877E-06;-0.279710802;968.8893092
-1.9021E-06;-0.279703953;968.8942677
-1.90543E-06;-0.279697125;968.8992373
-1.90874E-06;-0.279690319;968.9042181
-1.91205E-06;-0.279683535;968.9092101
-1.91534E-06;-0.279676772;968.9142133
-1.91862E-06;-0.279670031;968.9192277
-1.9219E-06;-0.279663312;968.9242533
-1.92516E-06;-0.279656614;968.9292902
-1.92841E-06;-0.279649938;968.9343384
-1.93165E-06;-0.279643284;968.9393978
-1.93488E-06;-0.279636651;968.9444686
-1.9381E-06;-0.279630041;968.9495506
-1.94131E-06;-0.279623452;968.954644
-1.9445E-06;-0.279616885;968.9597487
-1.94769E-06;-0.27961034;968.9648648
-1.95087E-06;-0.279603816;968.9699922
-1.95403E-06;-0.279597315;968.9751311
-1.95719E-06;-0.279590835;968.9802814
-1.96033E-06;-0.279584378;968.985443
-1.96346E-06;-0.279577942;968.9906162
-1.96658E-06;-0.279571529;968.9958007
-1.9697E-06;-0.279565137;969.0009968
-1.9728E-06;-0.279558767;969.0062043
-1.97589E-06;-0.27955242;969.0114233
-1.97896E-06;-0.279546094;969.0166539
-1.98203E-06;-0.279539791;969.021896
-1.98509E-06;-0.279533509;969.0271496
-1.98814E-06;-0.27952725;969.0324148
-1.99117E-06;-0.279521013;969.0376915
-1.9942E-06;-0.279514798;969.0429799
-1.99721E-06;-0.279508605;969.0482799
-2.00021E-06;-0.279502434;969.0535915
-2.00321E-06;-0.279496286;969.0589147
-2.00619E-06;-0.27949016;969.0642497
-2.00916E-06;-0.279484056;969.0695962
-2.01212E-06;-0.279477974;969.0749545
-2.01507E-06;-0.279471915;969.0803245
-2.01801E-06;-0.279465878;969.0857062
-2.02093E-06;-0.279459863;969.0910996
-2.02385E-06;-0.27945387;969.0965047
-2.02675E-06;-0.2794479;969.1019216
-2.02965E-06;-0.279441952;969.1073503
-2.03253E-06;-0.279436027;969.1127908
-2.0354E-06;-0.279430124;969.118243
-2.03827E-06;-0.279424243;969.123707
-2.04112E-06;-0.279418384;969.1291828
-2.04396E-06;-0.279412548;969.1346704
